constituency_code,constituency_name,region_name,winning_party,eligible_voters,valid_votes,conservative_votes,labour_votes,libdem_votes,conservative_vote_share,labour_vote_share,libdem_vote_share,aged_15_years_and_under,aged_16_to_24_years,aged_25_to_34_years,aged_35_to_49_years,aged_50_years_and_over,eco_not_applicable,eco_active_employed,eco_active_unemployed,eco_inactive,eth_asian,eth_black,eth_mixed,eth_white,eth_other,pop_50plus_40percent,pop_white_90percent
E14001488,South Leicestershire,East Midlands,Con,78511,51359,18264,12758,7621,0.35561440059191185,0.24840826340076716,0.14838684553826983,0.1827862715738041,0.08865946883127118,0.1188529434943652,0.1847269288359997,0.4249743872645598,0.1827862715738041,0.5079399479864449,0.017544723776499332,0.29172905666325166,0.025809756481992276,0.0072799274962566,0.02055914571676255,0.9413271337378832,0.005024036567105367,yes,yes
E14001489,South Norfolk,East of England,Lab,74006,49579,14527,17353,5746,0.2930071199499788,0.35000705944048893,0.11589584299804352,0.185655011453516,0.07896442926913602,0.11687988935471323,0.19415870683321088,0.42434196308942385,0.185655011453516,0.4872390543285646,0.015862039158058523,0.31124389505986083,0.02174077475822573,0.009217137608730887,0.01688908098762764,0.9469771462531741,0.0051758603922416125,yes,yes
E14001490,South Northamptonshire,East Midlands,Con,78233,53697,19191,15504,4989,0.357394267836192,0.2887312140343036,0.09291021844795799,0.18444527588515616,0.08601472962860857,0.1119195778031586,0.19662478831081878,0.4209956283722579,0.18444709195277809,0.5219814302452664,0.017703297460689424,0.27586818034126603,0.01863886099131565,0.010289281424154703,0.01815639707764715,0.9491739036253717,0.0037415568815108015,yes,yes
E14001491,South Ribble,North West,Lab,73420,46720,13339,19840,2972,0.2855094178082192,0.4246575342465753,0.06361301369863014,0.17302981670749218,0.084751668215220885,0.11379761804206437,0.18796984542613396,0.4404510516090886,0.17303164363167953,0.47941632967659514,0.017347509792949075,0.3302045168987763,0.018530054587112373,0.004899114147247943,0.016714003653218738,0.95722777713254,0.002629050479880901,yes,yes
E14001492,South Shields,North East,Lab,68366,36824,4128,15122,1402,0.1121008038235933,0.41065609385183577,0.03807299587225722,0.1739605510684555,0.08994852038344993,0.11999143883838555,0.17809469095333041,0.43800479875637865,0.1739605510684555,0.4133238709968121,0.03772543453527537,0.374990143399457,0.03985446025255427,0.005959019071113965,0.01589447241841551,0.9279510662025616,0.010340982055354669,yes,yes
E14001493,South Shropshire,West Midlands,Con,76677,51653,17628,6939,16004,0.3412773701430701,0.134338760575378,0.3098367955394653,0.1431550565584648,0.07656983969835486,0.08710214227034314,0.14903208139363427,0.5441408800792029,0.1431550565584648,0.4549638742021781,0.017810123649232196,0.3840709455901249,0.00935278319026805,0.0019590289114750645,0.0092263942282374,0.9771762599399653,0.002285533730054242,yes,yes
E14001494,South Suffolk,East of England,Con,74619,48801,16082,13035,6424,0.3295424274092744,0.2671051822708551,0.1316366467900248,0.16202284909848935,0.08345876874763117,0.09821863663436028,0.1689858682115978,0.48731387730792136,0.1620298675561235,0.4651996404630662,0.02022936723665544,0.35254112474415483,0.009464918075394462,0.005447201134923815,0.014630554141713865,0.9667320042018172,0.0037253224461506807,yes,yes
E14001495,South West Devon,South West,Con,77600,52242,17916,15804,5551,0.34294246008958307,0.3025152176409785,0.10625550323494506,0.17208525381260248,0.08205731019478042,0.10279333065239583,0.17619946175023973,0.46686464358998153,0.1720870282532481,0.47162301505465043,0.015106207465456795,0.3411837492266447,0.0059496189975355995,0.002557201926150483,0.01035254328167373,0.9777379074251658,0.003402728369474433,yes,yes
E14001496,South West Hertfordshire,East of England,Con,71737,48254,16458,9637,12002,0.3410701703485721,0.19971401334604386,0.24872549425954324,0.1990409852614577,0.09106602059357966,0.1090854027861902,0.21344639612356148,0.387361195235211,0.19904299457898827,0.5007016020755307,0.022572406343694163,0.27768299700178684,0.1460341816493201,0.023026681068857954,0.03585741830626193,0.7787883988330188,0.016293320142541312,no,no
E14001497,South West Norfolk,East of England,Lab,74724,44335,11217,11847,2618,0.25300552610804106,0.267215518213601,0.0590504116386602,0.17187831965234188,0.08453887011105746,0.12020280057943022,0.17048768710767745,0.452892322549493,0.17187831965234188,0.46042491549975856,0.02012554321583776,0.34757122163206183,0.008923225494929986,0.005572187349106712,0.01613713182037663,0.9616706904876872,0.007696764847899566,yes,yes
E14001498,South West Wiltshire,South West,Con,73071,46168,15617,12374,7205,0.33826459885635074,0.268021140183677,0.15606047478773177,0.17478362235266204,0.08925384528095567,0.11987166922846798,0.18436716630388808,0.4317236968340262,0.17478362235266204,0.4905247738221732,0.020281213571701207,0.31441039025346357,0.016464301556681143,0.007798879684743699,0.017176104067590292,0.9505555154378617,0.008005199253123162,yes,yes
E14001499,Southampton Itchen,South East,Lab,68379,38053,9677,15782,2684,0.25430320868262685,0.4147373400257536,0.07053320368959083,0.18246245263989969,0.14021315452340066,0.16913348052443644,0.1954552475445435,0.31273566476771975,0.18245913703969543,0.4871573553328548,0.033326367625814306,0.2970571400016354,0.06344548122438967,0.02614866031272998,0.03353533885138511,0.8595259078891181,0.017344611722377185,no,no
E14001500,Southampton Test,South East,Lab,65520,35805,6612,15945,3252,0.18466694595726854,0.4453288646837034,0.09082530372852954,0.18353960843918504,0.15864184127673434,0.16654905366771613,0.20869974306083305,0.28256975355553143,0.18353960843918504,0.4809466941700141,0.0331668657040495,0.30234683168675136,0.1333007635797778,0.03427061846343141,0.03263308363188941,0.7725093185683783,0.027286215756523,no,no
E14001501,Southend East and Rochford,East of England,Lab,70217,39656,11368,15395,2269,0.2866653217671979,0.38821363728061326,0.057217066774258626,0.19035259150686046,0.09883555229835919,0.13535686657709375,0.19495338137697976,0.38050160824070683,0.19035259150686046,0.4515390252839868,0.03366108871788608,0.32444729449126664,0.04924473759211759,0.03314197304670005,0.030393713611009322,0.8757888522454298,0.011430723504743293,no,no
E14001502,Southend West and Leigh,East of England,Lab,75154,46968,14790,16739,3174,0.31489524782830863,0.3563915857605178,0.0675779253960143,0.18886144390851098,0.08528473626886572,0.12105181266531818,0.20654076552046055,0.39826124163684457,0.18886144390851098,0.47254745604481097,0.02550762408588766,0.3130834759607904,0.05152092733779368,0.02063559981328769,0.02835693169441419,0.8898494632021161,0.009637077952388362,no,no
E14001503,Southgate and Wood Green,London,Lab,77542,45671,8037,23337,3925,0.17597600227715618,0.5109807098596484,0.08594075014779619,0.18114452954729435,0.10130612117815554,0.1603851422878137,0.2373824646615605,0.3197817423251759,0.18114452954729435,0.4874135998505511,0.04146428793822778,0.28997758266392676,0.12773989663117255,0.11814247462482097,0.06267513543807211,0.5835045768727816,0.10793791643315274,no,no
E14001504,Southport,North West,Lab,73641,45059,11463,17252,5868,0.2543997869460041,0.38287578508178166,0.13022925497680818,0.15715855524632086,0.08315446787097039,0.10907541104823719,0.17116654514085014,0.47944502069362144,0.15715855524632086,0.4506074579195465,0.022994053793145945,0.36923993304098673,0.01756133630472513,0.0055764945107986815,0.016277612890637033,0.953703798794327,0.0068807574995121855,yes,yes
E14001505,Spelthorne,South East,Con,73782,46166,14038,12448,8710,0.3040765931638002,0.26963566260884636,0.188666984360785,0.19031985469097548,0.08658319815838295,0.1306907035249094,0.21327207560731595,0.37913416801841615,0.19031430902521465,0.5005924861105715,0.02928435448152609,0.27980885038268777,0.1276273359493376,0.024748436225183572,0.03656901977543805,0.786743851742492,0.024311356307548857,no,no
E14001506,Spen Valley,Yorkshire and The Humber,Lab,72642,41058,9859,16076,1425,0.24012372741000537,0.39154366993034245,0.034706999853865265,0.19263759828448893,0.09007484337552032,0.12211453559265022,0.18866417188748266,0.4065088508598579,0.19263152362432334,0.46590634361696537,0.022326168076943292,0.319135964681768,0.08349275758403936,0.007337019362162844,0.021033489604137322,0.8834275863518826,0.004709147097777871,yes,no
E14001507,St Albans,East of England,LD,72739,51614,9388,5189,29222,0.18188863486650908,0.10053473863680397,0.5661642190103461,0.21119160780136856,0.08440429658062118,0.12382311270988032,0.22747962741531938,0.3531013554928106,0.211189485741846,0.5047125258736762,0.021573119511263842,0.26252486887321397,0.10118963888833069,0.024707111709503043,0.04648031670116352,0.806020537347025,0.021602395353977854,no,no
E14001508,St Austell and Newquay,South West,Lab,76076,46732,13488,15958,4805,0.2886244971325858,0.3414790721561243,0.1028203372421467,0.1707148370540413,0.08662048778531832,0.1168439307517267,0.18077929368365128,0.4450414507252624,0.17071654837804243,0.45630338024780465,0.023296844300092226,0.3496832270740607,0.005443281607121376,0.0013533020570191266,0.011568226472593127,0.971881390593047,0.009753799270219335,yes,yes
E14001509,St Helens North,North West,Lab,75483,40474,4507,21284,1799,0.11135543805900085,0.5258684587636507,0.04444828778969215,0.18084437300961376,0.08788148029829589,0.12958100809631723,0.1857460891094051,0.415947049486368,0.18084437300961376,0.4493406143617287,0.02467829368367459,0.345136718944983,0.011629996406181368,0.0037735095635506926,0.010641696282394282,0.968903486004073,0.005051311743800663,yes,yes
E14001510,St Helens South and Whiston,North West,Lab,71569,38035,3057,18919,2199,0.08037334034441962,0.49741028000525833,0.05781517023793874,0.17726136878841875,0.0949674725599148,0.13167023396560631,0.18656094809316448,0.40953997659289565,0.17726136878841875,0.45349683160591714,0.026991976213320962,0.3422498233923431,0.020950633685497985,0.0053035574956243016,0.01107104447396723,0.9565698741064086,0.006104890238501929,yes,yes
E14001511,St Ives,South West,LD,69978,48106,11247,2788,25033,0.23379620005820478,0.0579553486051636,0.5203716792084148,0.15411992000813476,0.07776610288219277,0.09409212622445175,0.16235637053858928,0.5116654803466314,0.15411992000813476,0.4371419855607904,0.021240777774011683,0.3874973166570631,0.005886407032053237,0.0019772000587510875,0.012552395801556903,0.9649414183868307,0.014642578720808054,yes,yes
E14001512,St Neots and Mid Cambridgeshire,East of England,LD,78115,52882,14896,6918,19517,0.2816837487235732,0.13081956053099353,0.36906697931243143,0.20289868783289028,0.08663897902613928,0.12417812171839966,0.22327653898186428,0.36300767244070653,0.2029006073678833,0.514001627216136,0.018977881213222077,0.2641198842027587,0.050964030954948815,0.01424760174831129,0.02825868952337704,0.8959433123308925,0.010586365442470342,no,no
E14001513,Stafford,West Midlands,Lab,70608,46009,13936,18531,1676,0.3028972592318894,0.40276902345193333,0.0364276554587146,0.17012882617984895,0.08362067141920335,0.12700695957523322,0.18411143781862796,0.4351321050070865,0.17012882617984895,0.48236837095170604,0.020159499079813,0.32734330378863197,0.036373828612527234,0.013168193260423497,0.020064307321303914,0.9223235250565862,0.00807014574915914,yes,yes
E14001514,Staffordshire Moorlands,West Midlands,Con,69892,43302,15310,14135,1499,0.353563345803889,0.32642834049235603,0.03461733869105353,0.15648796742816243,0.0829197320098091,0.10032032102502728,0.16702453447851034,0.49324744505849083,0.15648796742816243,0.4695929693641686,0.01725978856465674,0.35665927464301217,0.006664711058961572,0.002029920797887944,0.00959812261660311,0.9800997359929599,0.0016075095335875624,yes,yes
E14001515,Stalybridge and Hyde,North West,Lab,72265,37239,6872,16320,1080,0.18453771583554876,0.43825022154193183,0.029001852896157254,0.19913717836782907,0.09102768219403215,0.1352678342149864,0.19708284114837452,0.37748446407477787,0.19913717836782907,0.4647527091572082,0.025823018848543988,0.31028709362641876,0.06713711955461055,0.013815701621932555,0.01802717943977073,0.8955142625291465,0.0055057368545396645,no,no
E14001516,Stevenage,East of England,Lab,70976,42715,11080,17698,3467,0.2593936556244879,0.41432751960669556,0.08116586679152522,0.20046813575937023,0.09328705324544118,0.1465324944233828,0.20112832721489232,0.3585839893569135,0.20046813575937023,0.5066069160056417,0.025397365235918415,0.26752758299906976,0.06951015794580429,0.04436286523091697,0.034429984695561716,0.8395434676056056,0.012153524522111412,no,no
E14001517,Stockport,North West,Lab,76632,43683,4967,21787,3724,0.11370556051553236,0.4987523750658151,0.08525055513586521,0.19879058410590975,0.09070619205677005,0.15661363549654725,0.21383197894013964,0.34005760940063334,0.19879058410590975,0.4862939223989928,0.027822288352218533,0.28709320514287895,0.07622753805654114,0.01950516958528862,0.03309679142344817,0.8531723322269277,0.017998168707794436,no,no
E14001518,Stockton North,North East,Lab,70242,37401,8028,17128,1133,0.21464666720141173,0.45795566963450174,0.03029330766557044,0.19902545322478132,0.09402459570432695,0.14000786901122847,0.18558760328077237,0.3813544787788909,0.19902344538154232,0.4195754812154473,0.035874258504499414,0.34552681489851095,0.04573013871374527,0.014738965952080706,0.012075662042875157,0.9179823455233291,0.009472887767969736,no,yes
E14001519,Stockton West,North East,Con,71868,48638,20372,18233,1203,0.4188494592705292,0.37487149965047906,0.02473374727579259,0.18804055089663024,0.08420003941231854,0.10744235948413654,0.19187230408793327,0.4284447461189814,0.18804055089663024,0.473090144730792,0.020549144971645027,0.3183201594009328,0.03979680092840955,0.005922990179441421,0.01516329278840364,0.9328326344715839,0.006284281632161508,yes,yes
E14001520,Stoke-on-Trent Central,West Midlands,Lab,73812,35289,6221,14950,999,0.1762872283147723,0.4236447618237978,0.028309104820198928,0.19852485434486178,0.13162088933751262,0.15087924347872284,0.19067984203722396,0.3282951708016788,0.19851958102017866,0.4400970418182945,0.0326896344108871,0.32869374275063973,0.10775537670110943,0.03636411931893643,0.02550889402431358,0.8095111606945219,0.020860449261118637,no,no
E14001521,Stoke-on-Trent North,West Midlands,Lab,69854,36150,9497,14579,911,0.26271092669432916,0.4032918395573997,0.025200553250345783,0.1992683194274151,0.09887656130067686,0.1338257723018033,0.1840366039654296,0.3839927430046752,0.1992742787646789,0.4406264330003788,0.02668620531530993,0.33341308291963234,0.07872045615399184,0.01839169831633721,0.019976673943598793,0.8702911769690083,0.012619994617063908,no,no
E14001522,Stoke-on-Trent South,West Midlands,Lab,70002,40942,13594,14221,1577,0.3320306775438425,0.347345024669044,0.03851790337550681,0.19012795140175046,0.08816899321614156,0.11610875339986665,0.18073003206722477,0.4248642699150166,0.19012795140175046,0.44232662002984474,0.020489157468065067,0.3470562711003397,0.06466361163733345,0.011736815925663304,0.01631935992549397,0.8985807871815767,0.008699425329932585,yes,no
E14001523,"Stone, Great Wyrley and Penkridge",West Midlands,Con,71561,42770,19880,14414,2952,0.46481178396072015,0.3370119242459668,0.06902034136076689,0.15830972564817908,0.08891928864569083,0.11418938569751284,0.17720305481650636,0.4613785451921109,0.15830972564817908,0.4672059631396965,0.01914107521785495,0.35534323599426954,0.021252073504383982,0.008498675111484522,0.01822529567633943,0.9487278915961137,0.0032960641116784074,yes,yes
E14001524,Stourbridge,West Midlands,Lab,68311,39878,12265,15338,1607,0.3075630673554341,0.384623100456392,0.040297908621294946,0.18137972612178108,0.0965248471277237,0.1263026440444406,0.18502928257686677,0.41076350012918783,0.18137972612178108,0.4515545603307209,0.03240461631211782,0.33466109723538023,0.08185038056174573,0.016794238284403965,0.024631549483792484,0.8671425034180581,0.009581328251999699,yes,no
E14001525,Stratford and Bow,London,Lab,80735,43435,3114,19145,1926,0.07169333486819385,0.44077356970185333,0.044342120409807756,0.18273499588928474,0.1327095486043143,0.2625846611596132,0.23238460635007635,0.18958618799671142,0.18273499588928474,0.5152174764123243,0.0505500528520534,0.25149747484633755,0.3759151235172063,0.135058528755432,0.05495830560231766,0.3918412089417844,0.0422268331832596,no,no
E14001526,Stratford-on-Avon,West Midlands,LD,75714,52959,16328,3753,23450,0.3083139787382692,0.07086614173228346,0.44279537000321,0.16010222647581587,0.07625968890337916,0.09890306363913633,0.1746158619311549,0.4901191590505138,0.16010222647581587,0.4825573446357393,0.01715343436786807,0.34018699452057677,0.020277234387160555,0.003218274752319051,0.01726930438989504,0.9531562230495783,0.006078963421047096,yes,yes
E14001527,Streatham and Croydon North,London,Lab,82829,44553,5328,23232,5031,0.11958790653828025,0.5214463672479968,0.11292168877516666,0.18133058973342667,0.09742871840713786,0.193061165973739,0.23892088818424848,0.289258637701448,0.18133058973342667,0.5322190269777954,0.042157548975788293,0.24429283431298965,0.13484794818600415,0.2342677393782995,0.08271348816812563,0.4937593820101537,0.05441144225741706,no,no
E14001528,Stretford and Urmston,North West,Lab,75153,46002,6492,22642,2216,0.14112429894352418,0.49219599147863136,0.04817181861658189,0.2013559988208706,0.09918443549179523,0.13237692836788836,0.2099734695882873,0.35710916773115847,0.2013559988208706,0.4707772428023976,0.028122236415446596,0.29974452196128526,0.13889161835511446,0.056676820281025844,0.044089613835118405,0.7348432740493269,0.025498673479414365,no,no
E14001529,Stroud,South West,Lab,77905,55221,14219,25607,2913,0.25749262056101846,0.463718512884591,0.052751670560113,0.1694108580414701,0.08313806354859875,0.1041230564147426,0.18161652138594683,0.4617115006092417,0.1694108580414701,0.49653721581737326,0.017975234584101395,0.3160766915570552,0.009455969340998084,0.003613679913354995,0.01711030575689411,0.9662688494543031,0.003551195534449721,yes,yes
E14001530,Suffolk Coastal,East of England,Lab,74522,49451,14602,15672,6947,0.29528219853996884,0.3169197791753453,0.14048249782613093,0.14757456483735695,0.0785813107967525,0.09507620038395126,0.1540631267360925,0.5247047972458467,0.14757456483735695,0.4364710803187439,0.02033440224793814,0.395619952595961,0.01359916774809365,0.006981907100953443,0.016698662605506162,0.9584195793695907,0.004300683175856115,yes,yes
E14001531,Sunderland Central,North East,Lab,76145,39957,5731,16852,3602,0.1434291863753535,0.4217533848887554,0.09014690792602047,0.16695066620131804,0.10778295592190355,0.13322999856289391,0.18040813812642428,0.4116282411874602,0.16695237997474774,0.4188899268094891,0.03719063407824096,0.3769670591375222,0.06519596772537828,0.01964809986244277,0.010778738169051677,0.8952101340669719,0.009167060176155378,yes,no
E14001532,Surrey Heath,South East,LD,71934,47788,15747,3148,21387,0.3295178705951285,0.06587427806143802,0.447539131162635,0.18242313689123502,0.09814631760233977,0.11676466691803646,0.20069500351578023,0.4019708750726085,0.18242313689123502,0.5045807049903698,0.022847476281221656,0.2901486818371735,0.08443053970324474,0.01673324637208544,0.026781346812326755,0.8546592206098158,0.017395646502527312,yes,no
E14001533,Sussex Weald,South East,Con,72885,49175,16758,8239,9916,0.3407829181494662,0.16754448398576513,0.20164717844433147,0.16986904368878616,0.0814570265214042,0.100880378562782,0.16674369979091008,0.4810498514361175,0.16986904368878616,0.46945086387146473,0.01890612963574337,0.34177396280400574,0.013095631121382194,0.004412897545944756,0.016099922966875756,0.9622647738527567,0.004126774513040607,yes,yes
E14001534,Sutton and Cheam,London,LD,72303,47606,13775,8430,17576,0.28935428307356215,0.17707851951434694,0.369197160021846,0.20540979689366787,0.08440621266427718,0.13132616487455198,0.23735244922341697,0.341505376344086,0.20540979689366787,0.5024229390681003,0.026427718040621266,0.2657395459976105,0.19202867383512545,0.04490322580645161,0.04659498207885305,0.6793022700119474,0.03717084826762246,no,no
E14001535,Sutton Coldfield,West Midlands,Con,74080,48333,18502,15959,2587,0.382802640018207,0.33018848405851076,0.05352450706556597,0.18353415731499198,0.0835289858819879,0.1028391167192429,0.19205667890572478,0.4380410611780524,0.18353415731499198,0.4673630863112168,0.02156487562703625,0.32753788074675494,0.10673837720432332,0.027729223767906087,0.03370740032062885,0.8144386409474065,0.017386357759735224,yes,no
W07000108,Swansea West,Wales,Lab,74236,35657,3536,14761,4367,0.09916706397060886,0.4139720111058137,0.12247244580306813,0.16631752135525774,0.17133947446456413,0.13409093083096585,0.17431438383026754,0.3539376895189447,0.1663159304394406,0.39097204951120124,0.035889881578695645,0.4068221384706625,0.07062165807371129,0.019953511952019744,0.020307433304955855,0.8658446763532709,0.023272720316042203,no,no
E14001536,Swindon North,South West,Lab,73224,44165,13827,17930,2086,0.31307596513075964,0.40597758405977585,0.04723197101777426,0.20845160441378274,0.09162170799105213,0.13293042840761696,0.21778483749083594,0.3492114216967122,0.20845160441378274,0.5042953550012219,0.02471943906611275,0.26253360151888266,0.07075586969189993,0.024475064383329886,0.026204485215331693,0.867924882982123,0.010639697727315451,no,no
E14001537,Swindon South,South West,Lab,72575,44794,12070,21676,1843,0.2694557306782158,0.4839040942983435,0.04114390320132161,0.19231994337285435,0.09443461334277119,0.15302601309502742,0.21478499380640595,0.3454344363829411,0.19232164503313603,0.5090648475035171,0.02770330652368186,0.270910200939665,0.17014838213043826,0.0302250064148506,0.03043736008989639,0.749219157840717,0.019970093524097718,no,no
E14001538,Tamworth,West Midlands,Lab,75055,43788,13956,15338,1451,0.3187174568374897,0.350278615145702,0.033136932492920435,0.18211254134619217,0.09773642051568167,0.12903997130673894,0.18576893954489299,0.4053421272864942,0.18211254134619217,0.48144900968397564,0.025305862192643365,0.31113258677718886,0.021649463993942533,0.007262981708046069,0.019288247718487226,0.9469672817120313,0.004832024867492926,yes,yes
E14001539,Tatton,North West,Con,75978,51909,19956,18820,4614,0.38444200427671504,0.3625575526401973,0.08888632029127896,0.17952936127601746,0.07581718045919462,0.09471016788089959,0.1959904768716728,0.45395281351221556,0.17952936127601746,0.4708533009083756,0.017748577150622783,0.3318687606649841,0.03439361582555918,0.0055176923784319536,0.022499923365383635,0.9276569221494477,0.009931846281177516,yes,yes
E14001540,Taunton and Wellington,South West,LD,78680,50294,12392,3552,24331,0.24639121962858393,0.07062472660754762,0.48377540064421204,0.1785939353499407,0.08846752669039146,0.12495366251482799,0.18205071174377224,0.4259341637010676,0.17858897013168748,0.4820261892184937,0.019164651042101067,0.32022018960771775,0.027496663701067615,0.006895017793594306,0.014410957888493475,0.9446823102016607,0.006515050415183867,yes,yes
E14001541,Telford,West Midlands,Lab,73808,40730,8728,18212,1560,0.21428922170390374,0.4471397004664866,0.038301006629020376,0.21192141446332644,0.09857542245928075,0.1450340162018263,0.19683596843601806,0.3476331784395485,0.21192141446332644,0.46201921700714677,0.029197637472209766,0.29686173105731706,0.041869030466685116,0.03289982156999322,0.027031668940774595,0.8900126904764176,0.008186788546129404,no,no
E14001542,Tewkesbury,South West,LD,73458,48539,14468,4298,20730,0.2980695935227343,0.08854735367436495,0.4270792558561157,0.18089037480204118,0.08367577191003095,0.12029686060593514,0.18777364896336857,0.42736334371862417,0.18089224717938102,0.4898354207638961,0.018528102680881897,0.310744229375841,0.030875762061006284,0.007203999461770155,0.018361918168362436,0.9378862057901111,0.005672114518750064,yes,yes
E14001543,The Wrekin,West Midlands,Con,78942,50020,16320,15437,4757,0.32626949220311874,0.3086165533786485,0.09510195921631348,0.17401377120599582,0.11410164109948127,0.11965811965811966,0.18369607354488565,0.4085303944915176,0.17401377120599582,0.47116538369238153,0.021884403093906334,0.3329364420077163,0.05701390042642743,0.01951228517103247,0.0230196968857876,0.8895903712318399,0.010863746284912592,yes,no
E14001544,Thirsk and Malton,Yorkshire and The Humber,Con,78468,49797,19544,11994,5379,0.39247344217523145,0.2408578830050003,0.10801855533465872,0.15179254055170988,0.07898543237937804,0.10179770637462547,0.15674139890484554,0.5106829217894411,0.15179410883468164,0.4708076330988025,0.015208339790678692,0.36218991827583713,0.0061577245348128406,0.0023039808242672206,0.007573174637613779,0.980793271962723,0.0031718480405831242,yes,yes
E14001545,Thornbury and Yate,South West,LD,78192,53367,17801,5057,20815,0.333558191391684,0.09475893342327656,0.39003504038075965,0.17569756425537117,0.0877621914570663,0.11706039953954138,0.1788963254994244,0.44058351924859673,0.1756921948536153,0.49370454128720737,0.016084998879449097,0.31451826497972823,0.013130952987317273,0.005521316151377782,0.01629908826974991,0.9604135893648449,0.004635053226710131,yes,yes
E14001546,Thurrock,East of England,Lab,73392,37558,8009,16050,1157,0.21324351669417968,0.42733904893764313,0.030805687203791468,0.23623435534070591,0.1001506522746838,0.15508078935169856,0.22846169127872326,0.28007251175418846,0.23623435534070591,0.4949092775312893,0.03127276339315277,0.237583603734852,0.08823091186014172,0.14758956360505926,0.03334216277067744,0.7117657771008542,0.019071584663267332,no,no
E14001547,Tipton and Wednesbury,West Midlands,Lab,74098,31850,8370,11755,592,0.2627943485086342,0.36907378335949764,0.01858712715855573,0.22164130005702004,0.10713627790692574,0.13762007105574806,0.1971840870213606,0.3364182639589456,0.22164130005702004,0.40826352032983904,0.04132637396377034,0.3287688056493706,0.17125312513706742,0.06490635554190974,0.0356068248607395,0.7055397166542392,0.022693977806044124,no,no
E14001548,Tiverton and Minehead,South West,LD,72087,47491,14819,4325,18326,0.3120380703712282,0.09106988692594387,0.38588364111094736,0.15638834100372562,0.07965154503616043,0.0918584264738111,0.15711154941924171,0.5149901380670612,0.15638834100372562,0.4524764409379794,0.016962524654832348,0.37417269340346265,0.005763751917598071,0.0013368397983782598,0.00955511724742494,0.9812952005259697,0.002049090510628972,yes,yes
E14001549,Tonbridge,South East,Con,72799,50328,20517,9351,4234,0.4076657129232237,0.18580114449213161,0.08412811953584486,0.19214113048397882,0.08790824461245693,0.10213444427300314,0.1920588386565859,0.4257573419739752,0.19214113048397882,0.4733117317286427,0.01947230365684308,0.3150748341305354,0.030612874688830827,0.0074783467401814555,0.02295965601662312,0.9327463122595511,0.006202810294813504,yes,yes
E14001550,Tooting,London,Lab,76168,52943,9722,29209,4438,0.1836314526944072,0.5517065523298642,0.08382600154883554,0.1636731384044665,0.10595878344999861,0.2667424757892382,0.22242210146616087,0.2412035008901358,0.1636731384044665,0.581095566098409,0.03257617418699377,0.22265512131013077,0.14011949257598777,0.10033834481344431,0.061107123882669846,0.6655233159655877,0.03291172276231044,no,no
E14001551,Torbay,South West,LD,76185,46115,13588,3276,18937,0.2946546676786295,0.07103979182478586,0.4106472948064621,0.16034636347091447,0.08371727698541173,0.10994358183507505,0.168124215749193,0.47786856195940575,0.16034482758620688,0.4307567049808429,0.025134099616858238,0.38376436781609197,0.018917624521072797,0.003611111111111111,0.015526819923371647,0.9570019157088122,0.0049425287356321835,yes,yes
W07000109,Torfaen,Wales,Lab,71738,35705,5737,15176,1644,0.16067777622181767,0.4250385100126033,0.04604397143257247,0.1859923275320228,0.09190706343873946,0.13128806432735862,0.1763583952838163,0.4144541494180628,0.18599635874983744,0.44058043261519786,0.02478434262430101,0.3486388660106637,0.013025997810938803,0.0024816584847795224,0.01088028436121677,0.9709570098724493,0.0026550494706156463,yes,yes
E14001552,Torridge and Tavistock,South West,Con,74727,50820,16049,10765,12099,0.3158008658008658,0.21182605273514366,0.23807556080283354,0.15206185567010308,0.07690051127315396,0.0935902271393848,0.1523552091191015,0.5250921967982567,0.15206026254858615,0.4387997778918585,0.019025867217047847,0.3901140923425075,0.005437458747603432,0.0012781694936562981,0.009366258420727299,0.9819275215036302,0.0019905918343827594,yes,yes
E14001553,Tottenham,London,Lab,75906,40148,2320,23066,1928,0.05778619109295606,0.5745242602371227,0.048022317425525554,0.1969664726989881,0.1186333717355093,0.2050015776690124,0.2316531769851112,0.24774540091137903,0.1969664726989881,0.4816073145138211,0.04989836876362115,0.27152784402356966,0.09522516638904584,0.2469382214166734,0.06907988875598964,0.47029212559712935,0.11846459784116176,no,no
E14001554,Truro and Falmouth,South West,Lab,72982,50264,12632,20783,6552,0.2513130670062072,0.4134768422727996,0.13035174279802642,0.15303304948992497,0.1321136497765787,0.11332307562600118,0.16922055475929518,0.4323096703482,0.15303304948992497,0.4515534103363966,0.025103279656015512,0.3703102605176629,0.014364303178484108,0.0038255627687378804,0.017272995531574065,0.9521225023185229,0.012414636202681056,yes,yes
E14001555,Tunbridge Wells,South East,LD,78738,54250,14974,6178,23661,0.2760184331797235,0.11388018433179724,0.43614746543778804,0.19765710220535926,0.08319658525017785,0.11501067109319421,0.20874555371116907,0.3953900877400996,0.19765522736326901,0.49102688141445183,0.021171248079221446,0.2901466431430577,0.041820803217422646,0.0099690778365868,0.026027735093809876,0.9121848500369928,0.009997533815187904,no,yes
E14001556,Twickenham,London,LD,74980,53635,8728,6693,30185,0.16272956092104038,0.12478791833690688,0.5627854945464715,0.19990683374481763,0.08906693995434853,0.11079331066287791,0.23776028322541576,0.3624726324125402,0.19990497130506074,0.5003260788551838,0.027912350003726615,0.27185659983602894,0.09017561839101877,0.019965528485582522,0.05112964084408627,0.8115991987702055,0.027130013509107,no,no
